"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 06, 2020","0.9998","0.9997","1.0004","0.9995","22.15M","0.01%"
"Jul 07, 2020","1.0001","0.9998","1.0006","0.9997","22.80M","0.03%"
"Jul 08, 2020","0.9997","1.0001","1.0053","0.9994","44.42M","-0.03%"
"Jul 09, 2020","1.0001","0.9997","1.0008","0.9994","22.56M","0.03%"
"Jul 10, 2020","1.0000","1.0001","1.0011","0.9999","29.39M","-0.01%"
"Jul 11, 2020","1.0001","1.0000","1.0005","0.9998","16.20M","0.01%"
"Jul 12, 2020","1.0000","1.0001","1.0011","0.9997","18.18M","-0.01%"
"Jul 13, 2020","1.0007","1.0000","1.0012","0.9999","32.09M","0.06%"
"Jul 14, 2020","0.9999","1.0007","1.0011","0.9999","23.95M","-0.08%"
"Jul 15, 2020","1.0009","1.0000","1.0014","0.9998","24.60M","0.10%"
"Jul 16, 2020","1.0005","1.0009","1.0017","1.0000","25.52M","-0.04%"
"Jul 17, 2020","1.0002","1.0005","1.0012","1.0000","15.92M","-0.04%"
"Jul 18, 2020","0.9999","1.0002","1.0003","0.9995","14.55M","-0.03%"
"Jul 19, 2020","0.9995","0.9999","1.0002","0.9993","13.49M","-0.03%"
"Jul 20, 2020","0.9998","0.9995","1.0003","0.9994","13.36M","0.02%"
"Jul 21, 2020","0.9991","0.9998","1.0004","0.9989","19.73M","-0.07%"
"Jul 22, 2020","0.9983","0.9996","0.9999","0.9978","24.06M","-0.07%"
"Jul 23, 2020","0.9991","0.9981","0.9998","0.9976","22.27M","0.07%"
"Jul 24, 2020","0.9986","0.9991","0.9995","0.9983","18.66M","-0.05%"
"Jul 25, 2020","0.9990","0.9986","0.9995","0.9984","18.26M","0.04%"
"Jul 26, 2020","0.9991","0.9990","1.0003","0.9944","39.92M","0.01%"
"Jul 27, 2020","0.9982","0.9991","0.9996","0.9974","56.73M","-0.09%"
"Jul 28, 2020","0.9979","0.9982","0.9998","0.9979","35.39M","-0.04%"
"Jul 29, 2020","0.9992","0.9979","0.9999","0.9978","31.60M","0.13%"
"Jul 30, 2020","0.9988","0.9992","1.0000","0.9981","29.38M","-0.04%"
"Jul 31, 2020","0.9985","0.9988","0.9997","0.9979","30.72M","-0.03%"
"Aug 01, 2020","0.9987","0.9985","0.9996","0.9972","39.76M","0.02%"
"Aug 02, 2020","1.0000","0.9987","1.0002","0.9962","39.08M","0.13%"
"Aug 03, 2020","0.9991","1.0000","1.0004","0.9986","30.67M","-0.09%"
"Aug 04, 2020","0.9995","0.9991","1.0000","0.9990","27.03M","0.03%"
"Aug 05, 2020","0.9989","0.9995","1.0002","0.9982","25.14M","-0.06%"
"Aug 06, 2020","0.9992","0.9989","0.9997","0.9984","20.01M","0.03%"
"Aug 07, 2020","0.9987","0.9992","1.0000","0.9985","24.72M","-0.04%"
"Aug 08, 2020","0.9994","0.9987","0.9995","0.9985","24.27M","0.07%"
"Aug 09, 2020","0.9994","0.9994","0.9998","0.9985","21.42M","0.00%"
"Aug 10, 2020","0.9991","0.9994","0.9996","0.9976","33.06M","-0.03%"
"Aug 11, 2020","1.0004","0.9991","1.0008","0.9988","43.08M","0.13%"
"Aug 12, 2020","0.9997","1.0004","1.0008","0.9989","36.77M","-0.07%"
"Aug 13, 2020","0.9987","0.9997","1.0012","0.9983","42.22M","-0.10%"
"Aug 14, 2020","0.9987","0.9987","0.9994","0.9978","36.02M","0.00%"
"Aug 15, 2020","0.9994","0.9987","0.9999","0.9986","30.81M","0.07%"
"Aug 16, 2020","0.9996","0.9994","1.0003","0.9992","28.61M","0.02%"
"Aug 17, 2020","0.9987","0.9997","1.0005","0.9974","41.58M","-0.09%"
"Aug 18, 2020","0.9992","0.9987","1.0002","0.9984","38.48M","0.05%"
"Aug 19, 2020","0.9997","0.9992","1.0008","0.9991","32.74M","0.05%"
"Aug 20, 2020","0.9994","0.9997","1.0004","0.9988","29.60M","-0.03%"
"Aug 21, 2020","1.0001","0.9994","1.0006","0.9990","42.47M","0.07%"
"Aug 22, 2020","0.9995","1.0001","1.0006","0.9994","28.99M","-0.06%"
"Aug 23, 2020","0.9993","0.9995","1.0000","0.9991","17.79M","-0.02%"
"Aug 24, 2020","0.9998","0.9993","1.0002","0.9993","20.79M","0.05%"
"Aug 25, 2020","0.9996","0.9998","1.0007","0.9994","28.54M","-0.02%"
"Aug 26, 2020","0.9993","0.9996","1.0003","0.9989","30.71M","-0.03%"
"Aug 27, 2020","0.9999","0.9993","1.0005","0.9992","27.84M","0.06%"
"Aug 28, 2020","0.9995","0.9999","1.0001","0.9991","28.19M","-0.04%"
"Aug 29, 2020","0.9996","0.9995","1.0001","0.9992","22.76M","0.01%"
"Aug 30, 2020","1.0000","0.9996","1.0010","0.9996","25.17M","0.04%"
"Aug 31, 2020","0.9997","1.0000","1.0005","0.9993","29.43M","-0.03%"
"Sep 01, 2020","0.9996","0.9997","1.0000","0.9985","45.83M","-0.01%"
"Sep 02, 2020","0.9992","0.9996","1.0004","0.9984","45.30M","-0.04%"
"Sep 03, 2020","0.9983","0.9992","1.0004","0.9978","53.64M","-0.09%"
"Sep 04, 2020","0.9992","0.9983","1.0000","0.9982","56.23M","0.09%"
"Sep 05, 2020","0.9999","0.9992","1.0016","0.9992","43.36M","0.07%"
"Sep 06, 2020","0.9997","0.9999","1.0005","0.9992","34.29M","-0.02%"
"Sep 07, 2020","1.0000","0.9997","1.0005","0.9995","34.60M","0.03%"
"Sep 08, 2020","1.0002","1.0000","1.0006","0.9996","34.28M","0.02%"
"Sep 09, 2020","0.9998","1.0002","1.0007","0.9994","37.82M","-0.04%"
"Sep 10, 2020","0.9996","0.9998","1.0000","0.9990","40.94M","-0.02%"
"Sep 11, 2020","0.9995","0.9996","1.0005","0.9994","39.81M","-0.01%"
"Sep 12, 2020","0.9998","0.9995","1.0006","0.9995","31.06M","0.03%"
"Sep 13, 2020","0.9999","0.9998","1.0006","0.9996","35.99M","0.01%"
"Sep 14, 2020","0.9998","0.9999","1.0006","0.9993","47.48M","-0.01%"
"Sep 15, 2020","1.0000","0.9998","1.0004","0.9995","34.39M","0.02%"
"Sep 16, 2020","1.0000","1.0000","1.0005","0.9995","43.31M","0.00%"
"Sep 17, 2020","0.9999","1.0000","1.0010","0.9995","44.20M","-0.01%"
"Sep 18, 2020","0.9999","0.9999","1.0003","0.9995","43.91M","0.00%"
"Sep 19, 2020","1.0000","0.9999","1.0005","0.9996","26.38M","0.01%"
"Sep 20, 2020","0.9999","1.0000","1.0009","0.9998","30.92M","-0.01%"
"Sep 21, 2020","1.0001","0.9999","1.0008","0.9995","41.88M","0.02%"
"Sep 22, 2020","1.0000","1.0001","1.0006","0.9998","26.90M","-0.01%"
"Sep 23, 2020","1.0003","1.0000","1.0049","0.9995","46.59M","0.03%"
"Sep 24, 2020","0.9998","1.0003","1.0007","0.9997","33.05M","-0.05%"
"Sep 25, 2020","0.9995","0.9998","1.0003","0.9995","31.31M","-0.03%"
"Sep 26, 2020","0.9998","0.9995","1.0000","0.9994","19.88M","0.03%"
"Sep 27, 2020","0.9999","0.9998","1.0003","0.9993","17.90M","0.01%"
"Sep 28, 2020","1.0003","0.9999","1.0004","0.9994","21.98M","0.04%"
"Sep 29, 2020","1.0000","1.0003","1.0007","0.9998","30.30M","-0.03%"
"Sep 30, 2020","1.0000","1.0000","1.0006","0.9998","30.52M","0.00%"
"Oct 01, 2020","1.0003","1.0000","1.0011","0.9996","44.12M","0.03%"
"Oct 02, 2020","0.9998","1.0003","1.0008","0.9997","37.67M","-0.05%"
"Oct 03, 2020","0.9997","0.9998","1.0006","0.9997","19.36M","-0.01%"
"Oct 04, 2020","0.9998","0.9997","1.0002","0.9996","20.22M","0.01%"
"Oct 05, 2020","0.9997","0.9998","1.0002","0.9996","21.64M","-0.01%"
"Oct 06, 2020","1.0002","0.9999","1.0009","0.9996","37.59M","0.04%"
"Oct 07, 2020","0.9999","1.0002","1.0005","0.9998","25.47M","-0.03%"
"Oct 08, 2020","0.9996","0.9999","1.0002","0.9996","31.74M","-0.03%"
"Oct 09, 2020","0.9995","0.9997","1.0000","0.9994","30.32M","-0.01%"
"Oct 10, 2020","0.9994","0.9995","0.9999","0.9993","28.73M","-0.01%"
"Oct 11, 2020","0.9997","0.9994","1.0001","0.9994","22.15M","0.03%"
"Oct 12, 2020","0.9994","0.9997","1.0001","0.9992","31.10M","-0.03%"
"Oct 13, 2020","0.9995","0.9994","0.9999","0.9991","32.48M","0.01%"
"Oct 14, 2020","0.9994","0.9995","0.9998","0.9990","21.49M","-0.01%"
"Oct 15, 2020","0.9995","0.9994","0.9999","0.9992","27.80M","0.01%"
"Oct 16, 2020","0.9994","0.9994","1.0002","0.9991","40.75M","-0.01%"
"Oct 17, 2020","0.9997","0.9994","0.9998","0.9993","13.38M","0.03%"
"Oct 18, 2020","0.9995","0.9997","1.0001","0.9993","10.16M","-0.02%"
"Oct 19, 2020","0.9996","0.9995","1.0003","0.9992","29.85M","0.01%"
"Oct 20, 2020","0.9991","0.9996","1.0000","0.9991","31.83M","-0.05%"
"Oct 21, 2020","0.9982","0.9991","0.9995","0.9974","47.09M","-0.09%"
"Oct 22, 2020","0.9987","0.9982","0.9996","0.9980","31.96M","0.06%"
"Oct 23, 2020","0.9990","0.9987","0.9999","0.9984","32.95M","0.02%"
"Oct 24, 2020","0.9990","0.9990","0.9996","0.9985","17.64M","0.00%"
"Oct 25, 2020","0.9990","0.9990","0.9993","0.9982","14.47M","0.00%"
"Oct 26, 2020","0.9989","0.9990","0.9996","0.9984","32.12M","-0.01%"
"Oct 27, 2020","0.9996","0.9989","0.9998","0.9988","33.85M","0.07%"
"Oct 28, 2020","0.9996","0.9996","1.0001","0.9991","28.29M","0.00%"
"Oct 29, 2020","0.9993","0.9996","1.0001","0.9991","32.34M","-0.03%"
"Oct 30, 2020","0.9993","0.9994","0.9998","0.9989","30.49M","0.00%"
"Oct 31, 2020","0.9989","0.9993","0.9998","0.9988","16.20M","-0.04%"
"Nov 01, 2020","0.9993","0.9989","0.9994","0.9987","17.60M","0.04%"
"Nov 02, 2020","0.9991","0.9993","0.9997","0.9988","35.23M","-0.03%"
"Nov 03, 2020","0.9991","0.9990","0.9999","0.9990","26.09M","0.01%"
"Nov 04, 2020","0.9989","0.9991","0.9996","0.9988","27.67M","-0.02%"
"Nov 05, 2020","0.9985","0.9990","0.9995","0.9984","35.98M","-0.04%"
"Nov 06, 2020","0.9986","0.9985","0.9993","0.9982","34.12M","0.01%"
"Nov 07, 2020","0.9988","0.9986","0.9996","0.9983","31.36M","0.02%"
"Nov 08, 2020","0.9994","0.9989","0.9995","0.9987","19.80M","0.06%"
"Nov 09, 2020","0.9993","0.9994","0.9997","0.9987","41.45M","-0.01%"
"Nov 10, 2020","0.9990","0.9993","0.9996","0.9985","32.92M","-0.03%"
"Nov 11, 2020","0.9990","0.9990","0.9993","0.9982","33.56M","0.00%"
"Nov 12, 2020","0.9989","0.9990","0.9992","0.9981","39.94M","0.00%"
"Nov 13, 2020","0.9988","0.9989","0.9993","0.9985","54.79M","-0.01%"
"Nov 14, 2020","0.9990","0.9988","0.9994","0.9988","35.82M","0.01%"
"Nov 15, 2020","0.9992","0.9990","0.9995","0.9990","38.04M","0.02%"
"Nov 16, 2020","0.9993","0.9992","0.9997","0.9990","41.99M","0.01%"
"Nov 17, 2020","0.9991","0.9993","0.9998","0.9987","38.65M","-0.03%"
"Nov 18, 2020","0.9991","0.9991","0.9996","0.9983","42.16M","0.01%"
"Nov 19, 2020","0.9990","0.9991","0.9996","0.9987","26.59M","-0.02%"
"Nov 20, 2020","0.9993","0.9990","0.9997","0.9984","37.84M","0.03%"
"Nov 21, 2020","0.9991","0.9993","0.9997","0.9984","34.51M","-0.02%"
"Nov 22, 2020","0.9988","0.9991","0.9998","0.9986","33.76M","-0.03%"
"Nov 23, 2020","0.9991","0.9988","0.9996","0.9985","46.95M","0.03%"
"Nov 24, 2020","0.9990","0.9990","0.9997","0.9981","65.93M","0.00%"
"Nov 25, 2020","0.9999","0.9990","1.0001","0.9989","48.24M","0.08%"
"Nov 26, 2020","0.9991","0.9999","1.0006","0.9990","84.16M","-0.08%"
"Nov 27, 2020","0.9995","0.9991","1.0004","0.9990","43.44M","0.04%"
"Nov 28, 2020","0.9992","0.9995","1.0000","0.9987","32.87M","-0.03%"
"Nov 29, 2020","0.9991","0.9992","0.9997","0.9990","23.68M","-0.01%"
"Nov 30, 2020","0.9995","0.9991","1.0002","0.9980","55.02M","0.04%"
"Dec 01, 2020","0.9994","0.9995","1.0000","0.9989","54.72M","-0.01%"
"Dec 02, 2020","0.9994","0.9994","1.0001","0.9992","41.45M","0.00%"
"Dec 03, 2020","0.9991","0.9994","1.0000","0.9990","43.69M","-0.03%"
"Dec 04, 2020","0.9997","0.9991","0.9998","0.9988","44.33M","0.06%"
"Dec 05, 2020","0.9994","0.9997","0.9999","0.9990","29.63M","-0.03%"
"Dec 06, 2020","0.9994","0.9994","0.9998","0.9993","26.66M","0.00%"
"Dec 07, 2020","0.9997","0.9994","1.0001","0.9993","28.36M","0.03%"
"Dec 08, 2020","1.0005","0.9997","1.0006","0.9994","47.04M","0.08%"
"Dec 09, 2020","0.9996","1.0004","1.0007","0.9996","49.08M","-0.09%"
"Dec 10, 2020","0.9999","0.9996","1.0006","0.9996","33.81M","0.03%"
"Dec 11, 2020","0.9999","1.0000","1.0007","0.9999","36.10M","0.00%"
"Dec 12, 2020","0.9996","0.9999","1.0000","0.9996","24.42M","-0.03%"
"Dec 13, 2020","1.0003","0.9996","1.0003","0.9994","35.98M","0.07%"
"Dec 14, 2020","1.0002","1.0003","1.0005","0.9997","30.19M","-0.01%"
"Dec 15, 2020","0.9996","1.0002","1.0004","0.9995","52.75M","-0.06%"
"Dec 16, 2020","0.9992","0.9996","1.0000","0.9984","68.10M","-0.04%"
"Dec 17, 2020","0.9996","0.9992","1.0002","0.9988","93.09M","0.04%"
"Dec 18, 2020","0.9989","0.9996","1.0004","0.9984","68.26M","-0.07%"
"Dec 19, 2020","0.9990","0.9988","0.9995","0.9985","57.68M","0.01%"
"Dec 20, 2020","0.9994","0.9990","0.9999","0.9988","41.36M","0.04%"
"Dec 21, 2020","0.9996","0.9994","1.0005","0.9993","59.67M","0.02%"
"Dec 22, 2020","0.9999","0.9996","1.0021","0.9994","79.30M","0.03%"
"Dec 23, 2020","1.0003","0.9999","1.0011","0.9998","84.59M","0.04%"
"Dec 24, 2020","1.0003","1.0003","1.0008","0.9999","56.08M","0.00%"
"Dec 25, 2020","1.0001","1.0003","1.0008","0.9999","47.76M","-0.01%"
"Dec 26, 2020","1.0004","1.0001","1.0009","0.9999","61.87M","0.03%"
"Dec 27, 2020","1.0010","1.0004","1.0015","1.0002","80.51M","0.06%"
"Dec 28, 2020","1.0017","1.0010","1.0022","1.0005","82.06M","0.06%"
"Dec 29, 2020","1.0008","1.0017","1.0020","1.0004","88.66M","-0.08%"
"Dec 30, 2020","0.9996","1.0008","1.0012","0.9996","89.23M","-0.12%"
"Dec 31, 2020","0.9984","0.9997","1.0003","0.9984","121.82M","-0.11%"
"Jan 01, 2021","0.9974","0.9984","0.9985","0.9968","71.39M","-0.10%"
"Jan 02, 2021","0.9990","0.9974","1.0005","0.9969","157.78M","0.16%"
"Jan 03, 2021","0.9991","0.9990","1.0112","0.9905","202.14M","0.01%"
"Jan 04, 2021","0.9994","0.9991","1.0140","0.9941","229.55M","0.03%"
"Jan 05, 2021","0.9968","0.9994","0.9998","0.9961","140.69M","-0.26%"
"Jan 06, 2021","0.9976","0.9968","0.9987","0.9958","158.69M","0.08%"
"Jan 07, 2021","0.9985","0.9976","1.0003","0.9961","199.77M","0.09%"
"Jan 08, 2021","0.9992","0.9985","1.0001","0.9984","178.12M","0.08%"
"Jan 09, 2021","0.9965","0.9992","1.0000","0.9958","120.89M","-0.28%"
"Jan 10, 2021","0.9998","0.9965","1.0012","0.9964","193.41M","0.33%"
"Jan 11, 2021","0.9997","0.9998","1.0048","0.9997","288.96M","-0.01%"
"Jan 12, 2021","1.0006","0.9997","1.0010","0.9993","186.18M","0.09%"
"Jan 13, 2021","0.9998","1.0006","1.0012","0.9998","155.12M","-0.08%"
"Jan 14, 2021","1.0013","0.9998","1.0027","0.9995","176.56M","0.15%"
"Jan 15, 2021","0.9999","1.0013","1.0026","0.9999","204.91M","-0.14%"
"Jan 16, 2021","1.0001","0.9999","1.0006","0.9993","168.41M","0.02%"
"Jan 17, 2021","1.0004","1.0001","1.0005","0.9994","158.93M","0.03%"
"Jan 18, 2021","0.9996","1.0004","1.0006","0.9994","153.99M","-0.07%"
"Jan 19, 2021","0.9996","0.9996","1.0004","0.9980","232.50M","-0.01%"
"Jan 20, 2021","0.9993","0.9996","1.0004","0.9991","165.30M","-0.03%"
"Jan 21, 2021","1.0006","0.9993","1.0017","0.9992","212.55M","0.13%"
"Jan 22, 2021","0.9991","1.0006","1.0014","0.9982","240.02M","-0.15%"
"Jan 23, 2021","0.9989","0.9991","0.9995","0.9986","81.87M","-0.02%"
"Jan 24, 2021","0.9990","0.9989","0.9998","0.9987","92.65M","0.01%"
"Jan 25, 2021","0.9999","0.9990","1.0005","0.9988","122.70M","0.09%"
"Jan 26, 2021","0.9991","0.9999","1.0002","0.9987","138.01M","-0.08%"
"Jan 27, 2021","0.9983","0.9991","0.9999","0.9979","117.94M","-0.08%"
"Jan 28, 2021","0.9976","0.9982","0.9994","0.9973","133.72M","-0.07%"
"Jan 29, 2021","0.9995","0.9976","1.0001","0.9953","254.48M","0.19%"
"Jan 30, 2021","0.9988","0.9995","1.0002","0.9985","112.35M","-0.07%"
"Jan 31, 2021","0.9985","0.9988","0.9999","0.9980","84.20M","-0.03%"
"Feb 01, 2021","0.9997","0.9985","1.0004","0.9980","108.36M","0.12%"
"Feb 02, 2021","0.9991","0.9998","1.0003","0.9990","127.36M","-0.06%"
"Feb 03, 2021","0.9990","0.9991","1.0001","0.9982","181.50M","-0.01%"
"Feb 04, 2021","0.9989","0.9990","0.9996","0.9979","161.19M","-0.01%"
"Feb 05, 2021","0.9992","0.9989","0.9997","0.9982","153.26M","0.03%"
"Feb 06, 2021","0.9984","0.9992","1.0001","0.9983","131.81M","-0.08%"
"Feb 07, 2021","0.9983","0.9984","0.9996","0.9982","130.04M","-0.01%"
"Feb 08, 2021","0.9990","0.9982","0.9994","0.9971","160.31M","0.07%"
"Feb 09, 2021","0.9988","0.9990","1.0001","0.9974","188.55M","-0.02%"
"Feb 10, 2021","0.9995","0.9988","1.0000","0.9976","197.25M","0.07%"
"Feb 11, 2021","0.9992","0.9995","0.9997","0.9987","141.15M","-0.03%"
"Feb 12, 2021","0.9979","0.9992","0.9998","0.9975","172.86M","-0.13%"
"Feb 13, 2021","0.9988","0.9979","0.9996","0.9976","170.59M","0.09%"
"Feb 14, 2021","0.9990","0.9988","1.0019","0.9982","199.23M","0.02%"
"Feb 15, 2021","0.9998","0.9990","1.0008","0.9981","195.56M","0.08%"
"Feb 16, 2021","1.0001","0.9998","1.0006","0.9994","178.40M","0.03%"
"Feb 17, 2021","0.9996","1.0001","1.0006","0.9994","186.74M","-0.05%"
"Feb 18, 2021","1.0000","0.9997","1.0008","0.9994","192.24M","0.04%"
"Feb 19, 2021","0.9994","1.0000","1.0017","0.9990","226.06M","-0.06%"
"Feb 20, 2021","0.9992","0.9994","1.0009","0.9991","230.29M","-0.02%"
"Feb 21, 2021","0.9992","0.9992","1.0014","0.9991","136.07M","0.00%"
"Feb 22, 2021","0.9999","0.9992","1.0019","0.9988","334.54M","0.07%"
"Feb 23, 2021","1.0004","0.9999","1.0031","0.9995","407.99M","0.05%"
"Feb 24, 2021","0.9995","1.0004","1.0007","0.9992","307.52M","-0.09%"
"Feb 25, 2021","1.0001","0.9995","1.0004","0.9989","186.96M","0.06%"
"Feb 26, 2021","0.9998","1.0001","1.0005","0.9992","199.71M","-0.03%"
"Feb 27, 2021","0.9989","0.9998","1.0004","0.9989","114.32M","-0.09%"
"Feb 28, 2021","0.9981","0.9992","1.0001","0.9974","154.26M","-0.07%"
"Mar 01, 2021","0.9990","0.9981","0.9999","0.9977","189.23M","0.09%"
"Mar 02, 2021","0.9990","0.9990","0.9998","0.9987","140.13M","0.01%"
"Mar 03, 2021","0.9996","0.9990","1.0001","0.9987","128.42M","0.05%"
"Mar 04, 2021","1.0001","0.9996","1.0007","0.9991","208.18M","0.05%"
"Mar 05, 2021","0.9998","1.0001","1.0005","0.9995","105.39M","-0.03%"
"Mar 06, 2021","0.9995","0.9998","1.0005","0.9994","107.05M","-0.03%"
"Mar 07, 2021","0.9993","0.9995","1.0003","0.9992","104.95M","-0.02%"
"Mar 08, 2021","0.9996","0.9993","1.0000","0.9991","124.69M","0.03%"
"Mar 09, 2021","0.9996","0.9996","1.0002","0.9992","158.18M","0.00%"
"Mar 10, 2021","0.9998","0.9997","1.0004","0.9993","160.22M","0.02%"
"Mar 11, 2021","0.9999","0.9998","1.0006","0.9995","181.76M","0.01%"
"Mar 12, 2021","1.0000","0.9999","1.0006","0.9996","159.63M","0.00%"
"Mar 13, 2021","1.0003","1.0000","1.0011","0.9998","142.39M","0.04%"
"Mar 14, 2021","1.0000","1.0003","1.0006","0.9997","105.16M","-0.03%"
"Mar 15, 2021","1.0000","1.0000","1.0007","0.9995","173.88M","0.00%"
"Mar 16, 2021","0.9998","1.0000","1.0009","0.9996","168.16M","-0.02%"
"Mar 17, 2021","0.9996","0.9998","1.0003","0.9993","145.43M","-0.02%"
"Mar 18, 2021","1.0002","0.9996","1.0003","0.9996","114.66M","0.06%"
"Mar 19, 2021","0.9998","1.0002","1.0005","0.9996","118.84M","-0.03%"
"Mar 20, 2021","0.9998","0.9998","1.0002","0.9994","92.52M","0.00%"
"Mar 21, 2021","0.9997","0.9998","1.0002","0.9992","95.72M","-0.01%"
"Mar 22, 2021","0.9997","0.9997","1.0002","0.9993","143.29M","0.00%"
"Mar 23, 2021","0.9998","0.9997","1.0001","0.9994","120.20M","0.01%"
"Mar 24, 2021","1.0002","0.9998","1.0008","0.9997","206.69M","0.04%"
"Mar 25, 2021","0.9997","1.0002","1.0008","0.9996","173.51M","-0.05%"
"Mar 26, 2021","0.9994","0.9997","1.0001","0.9993","169.71M","-0.03%"
"Mar 27, 2021","0.9998","0.9994","1.0001","0.9993","89.40M","0.04%"
"Mar 28, 2021","1.0002","0.9998","1.0003","0.9997","83.23M","0.04%"
"Mar 29, 2021","1.0001","1.0003","1.0005","0.9999","178.69M","-0.01%"
"Mar 30, 2021","0.9998","1.0002","1.0006","0.9995","148.74M","-0.03%"
"Mar 31, 2021","0.9996","0.9998","1.0001","0.9995","139.19M","-0.01%"
"Apr 01, 2021","1.0001","0.9996","1.0005","0.9994","162.05M","0.04%"
"Apr 02, 2021","0.9999","1.0001","1.0007","0.9996","172.34M","-0.02%"
"Apr 03, 2021","0.9997","0.9999","1.0006","0.9996","120.31M","-0.02%"
"Apr 04, 2021","0.9998","0.9997","1.0000","0.9976","104.94M","0.01%"
"Apr 05, 2021","0.9999","0.9998","1.0003","0.9996","145.37M","0.01%"
"Apr 06, 2021","1.0000","0.9999","1.0024","0.9994","158.84M","0.01%"
"Apr 07, 2021","1.0004","1.0000","1.0007","0.9998","174.30M","0.04%"
"Apr 08, 2021","1.0002","1.0004","1.0007","0.9999","144.08M","-0.02%"
"Apr 09, 2021","1.0004","1.0002","1.0005","0.9999","103.85M","0.02%"
"Apr 10, 2021","1.0003","1.0004","1.0010","1.0000","128.74M","-0.01%"
"Apr 11, 2021","1.0008","1.0003","1.0011","1.0002","98.39M","0.05%"
"Apr 12, 2021","1.0006","1.0008","1.0010","1.0001","153.54M","-0.02%"
"Apr 13, 2021","0.9999","1.0006","1.0008","0.9996","204.06M","-0.07%"
"Apr 14, 2021","1.0000","0.9999","1.0005","0.9994","241.16M","0.01%"
"Apr 15, 2021","0.9992","1.0000","1.0006","0.9988","211.33M","-0.08%"
"Apr 16, 2021","0.9988","0.9992","0.9999","0.9971","375.73M","-0.04%"
"Apr 17, 2021","0.9992","0.9988","1.0000","0.9985","224.04M","0.04%"
"Apr 18, 2021","0.9980","0.9991","1.0000","0.9911","352.39M","-0.12%"
"Apr 19, 2021","0.9989","0.9980","0.9997","0.9855","232.53M","0.09%"
"Apr 20, 2021","0.9989","0.9989","0.9999","0.9847","231.27M","0.00%"
"Apr 21, 2021","0.9995","0.9989","0.9998","0.9950","194.64M","0.06%"
"Apr 22, 2021","0.9998","0.9995","1.0004","0.9990","240.33M","0.03%"
"Apr 23, 2021","0.9991","0.9998","1.0014","0.9985","364.54M","-0.08%"
"Apr 24, 2021","0.9988","0.9991","0.9996","0.9983","109.96M","-0.03%"
"Apr 25, 2021","0.9989","0.9988","0.9997","0.9982","112.51M","0.01%"
"Apr 26, 2021","0.9992","0.9989","0.9995","0.9983","161.00M","0.03%"
"Apr 27, 2021","0.9988","0.9992","0.9993","0.9983","156.83M","-0.04%"
"Apr 28, 2021","0.9991","0.9988","0.9997","0.9984","167.11M","0.03%"
"Apr 29, 2021","0.9994","0.9991","0.9998","0.9989","155.72M","0.03%"
"Apr 30, 2021","0.9988","0.9994","0.9995","0.9986","146.37M","-0.06%"
"May 01, 2021","0.9991","0.9988","0.9996","0.9985","112.81M","0.03%"
"May 02, 2021","0.9992","0.9991","0.9997","0.9990","93.19M","0.01%"
"May 03, 2021","0.9992","0.9992","1.0007","0.9990","209.96M","0.00%"
"May 04, 2021","0.9995","0.9992","0.9998","0.9990","243.37M","0.03%"
"May 05, 2021","0.9988","0.9995","0.9999","0.9986","214.91M","-0.07%"
"May 06, 2021","0.9992","0.9988","0.9996","0.9984","228.31M","0.04%"
"May 07, 2021","0.9991","0.9992","0.9998","0.9983","237.85M","-0.01%"
"May 08, 2021","0.9987","0.9991","0.9991","0.9978","193.41M","-0.04%"
"May 09, 2021","0.9987","0.9987","1.0018","0.9981","381.41M","0.00%"
"May 10, 2021","0.9990","0.9987","0.9998","0.9980","290.24M","0.03%"
"May 11, 2021","0.9987","0.9990","0.9995","0.9981","193.24M","-0.03%"
"May 12, 2021","1.0000","0.9987","1.0004","0.9981","290.45M","0.13%"
"May 13, 2021","0.9999","1.0001","1.0015","0.9982","393.26M","-0.01%"
"May 14, 2021","0.9990","0.9999","1.0004","0.9980","277.24M","-0.09%"
"May 15, 2021","0.9998","0.9990","0.9998","0.9987","227.02M","0.08%"
"May 16, 2021","0.9997","0.9997","1.0023","0.9993","284.57M","-0.01%"
"May 17, 2021","0.9999","0.9997","1.0024","0.9988","364.20M","0.02%"
"May 18, 2021","0.9994","0.9999","1.0000","0.9987","222.43M","-0.05%"
"May 19, 2021","0.9984","0.9994","1.0049","0.9958","829.66M","-0.10%"
"May 20, 2021","0.9978","0.9984","0.9998","0.9975","443.22M","-0.06%"
"May 21, 2021","0.9987","0.9978","1.0014","0.9976","481.17M","0.09%"
"May 22, 2021","0.9991","0.9988","0.9996","0.9984","288.88M","0.03%"
"May 23, 2021","0.9987","0.9991","1.0008","0.9984","456.23M","-0.04%"
"May 24, 2021","0.9989","0.9987","0.9992","0.9982","338.15M","0.02%"
"May 25, 2021","0.9989","0.9989","0.9990","0.9980","209.53M","0.00%"
"May 26, 2021","0.9986","0.9988","0.9991","0.9982","169.00M","-0.02%"
"May 27, 2021","0.9991","0.9986","0.9993","0.9983","117.37M","0.05%"
"May 28, 2021","0.9995","0.9991","0.9998","0.9988","199.72M","0.04%"
"May 29, 2021","0.9995","0.9995","1.0000","0.9992","152.07M","0.00%"
"May 30, 2021","0.9994","0.9995","0.9999","0.9988","181.47M","-0.01%"
"May 31, 2021","0.9998","0.9994","0.9998","0.9989","167.23M","0.04%"
